0.446724,1.366941,1
0.589018,0.896224,1
2.556689,2.687521,1
4.638643,5.192356,0
1.565702,2.317178,1
1.102429,1.705948,1
0.874371,1.785769,1
6.413809,4.517917,0
4.869765,2.882096,0
2.337532,2.755606,0
1.785065,-0.439246,1
1.563818,-0.968190,1
1.020261,3.787978,0
1.675504,6.264172,0
1.785065,-0.439246,1
0.667824,1.893497,1
0.985038,3.328120,0
4.047970,2.690159,0
6.768452,3.622492,0
5.042847,1.296014,0
3.169431,2.277667,0
3.253172,3.217930,0
-0.743497,3.908680,0
1.544218,0.676364,1
1.240910,0.156345,1
2.206386,3.034352,1
-1.433400,0.762006,1
6.694278,2.541230,0
7.352440,6.179794,0
0.823239,1.009919,1
1.947843,4.085209,1
2.528357,2.745614,0
1.036663,0.777100,1
1.598936,2.164614,1
6.314783,0.677486,0
4.256028,1.723615,0
3.440445,5.182186,0
-0.085827,0.935807,1
1.451490,1.340306,1
7.442834,3.823625,0
7.015038,3.066491,0
4.146193,6.001197,0
1.589343,-0.485232,1
1.364511,5.563842,0
-0.984601,1.159281,1
10.303770,-1.062196,0
1.526259,-0.273816,1
4.266105,5.462827,0
-0.286741,-0.420820,1
-0.520615,0.701468,1
0.401046,0.089738,1
0.585501,-0.385100,1
3.188968,2.600001,0
8.137128,0.302115,0
3.057918,3.243742,0
1.567856,0.878713,1
-1.745535,5.019250,0
-0.671573,3.594813,0
4.899266,4.873174,0
8.845160,2.978608,0
1.248547,2.052647,1
-0.039491,-0.740091,1
-0.550225,8.659677,0
3.481938,-0.212699,1
-0.525767,1.107320,1
3.803702,3.412902,0
3.215611,1.915625,0
2.096300,5.829047,0
6.061401,5.150357,0
1.149766,0.004646,1
6.731240,2.971261,0
2.820212,2.196830,0
1.223857,1.828154,1
2.993286,5.253997,0
-0.697143,5.029488,0
1.806483,0.837163,1
0.851467,0.155452,1
3.014922,1.769560,0
0.108218,0.135146,1
2.986471,4.980851,0
0.797702,1.295200,1
4.766121,3.972820,0
2.502174,4.341485,0
1.183738,0.585064,1
6.104017,5.584001,0
1.845541,2.059364,1
4.074580,0.663025,1
-0.766304,1.331619,1
0.683150,1.244135,1
-0.354626,0.297601,1
1.626231,3.487085,1
6.565553,5.619144,0
7.674056,2.342222,0
3.082430,5.019242,0
2.258914,2.778241,0
5.551175,7.210752,0
5.480912,6.260829,0
5.242199,4.633101,0
3.620929,3.814330,0
6.509956,6.274055,0
1.712170,0.913221,1
2.111432,0.980132,1
1.741941,2.695563,1
10.957792,1.852730,0
8.665114,1.320266,0
-0.810273,0.579882,1
0.072295,0.938473,1
6.329114,2.877398,0
1.745473,0.774755,1
-0.802424,-0.330782,1
0.469784,2.049399,1
5.447554,3.286298,0
9.054309,2.899784,0
6.487851,5.114446,0
1.201825,1.229372,1
0.986985,1.190359,1
0.624396,1.243801,1
-0.434498,1.467162,1
2.301611,0.894852,1
0.765553,3.548276,1
0.589018,0.896224,1
-1.755426,4.761259,0
3.190517,5.648703,0
3.323868,4.896956,0
-0.520615,0.701468,1
2.427982,5.811417,0
2.337442,2.261810,1
4.475649,4.752572,0
0.626585,0.395882,1
6.395034,6.757703,0
-2.077117,3.679686,0
6.619797,5.137762,0
1.070229,1.442117,1
-0.053534,1.531163,1
2.161923,1.615659,1
3.637791,5.959130,0
7.337953,0.268042,0
1.571159,0.262901,1
2.125574,3.202318,0
4.025084,6.657298,0
4.105342,2.485520,0
0.836045,1.492777,1
1.571248,-0.978932,1
6.547805,3.537244,0
1.154443,1.674821,1
0.494520,1.817354,1
0.512705,0.718281,1
2.301295,7.415293,0
1.587434,0.232378,1
1.627060,-1.225661,1
1.447797,1.127761,1
1.580168,0.584491,1
3.170391,0.717248,1
-0.972568,1.468842,1
5.463000,2.625389,0
8.006341,2.570234,0
7.682544,2.636400,0
1.877647,1.048862,1
0.339800,2.427852,1
3.392405,3.660087,0
0.808347,0.374447,1
1.004147,0.734049,1
4.060192,4.724504,0
1.363508,2.504640,1
1.963651,1.094808,1
5.921971,5.271871,0
0.914162,0.424677,1
2.335911,4.340926,0
1.983080,0.902484,1
1.863915,0.577905,1
2.832397,4.497677,0
3.618380,3.516117,0
5.935975,1.179008,0
2.444266,6.107894,0
4.935516,2.806195,0
3.403060,3.098515,0
5.093069,3.200897,0
1.879046,5.923326,0
3.235865,3.580562,0
1.604651,6.454680,0
1.235044,0.604565,1
5.138197,3.299036,0
2.339994,5.365535,0
3.732341,3.792971,0
4.848703,5.583903,0
5.574546,2.533600,0
0.821412,1.658806,1
1.525398,-2.023994,1
7.193945,0.140838,0
5.194498,1.192930,0
1.488280,0.577345,1
2.162140,1.969118,1
1.593767,2.373832,1
5.774483,2.508881,0
6.459547,4.714459,0
6.019863,2.955950,0
0.371466,5.731132,0
0.371696,1.342207,1
-1.043353,1.228054,1
1.256753,7.250657,0
2.440571,-0.177034,1
4.467531,5.759207,0
2.523740,2.570050,0
1.405008,-0.452009,1
3.071458,4.018401,0
8.078873,2.440497,0
1.571159,0.262901,1
8.768224,-2.456736,0
1.613317,0.697084,1
2.420604,3.388995,1
4.260056,6.323098,0
0.076444,-1.140003,1
1.704460,1.186205,1
4.255792,3.178496,0
4.410404,2.741428,0
1.509369,0.993434,1
3.620929,3.814330,0
0.912098,5.141746,0
0.067667,3.079657,1
5.082050,4.748027,0
1.203769,0.951344,1
0.780013,0.772381,1
6.194269,3.991098,0
3.618380,3.516117,0
-0.510780,-1.441254,1
6.694278,2.541230,0
1.905847,0.444150,1
3.364985,5.239056,0
4.668076,2.817924,0
0.892493,-0.414523,1
3.161227,2.758129,1
1.073450,2.092661,1
1.148428,1.238631,1
3.310706,5.215149,0
3.898950,2.807751,0
0.218764,0.733749,1
1.789021,0.731558,1
-0.262673,2.200710,1
2.497053,2.216208,1
6.929296,1.696413,0
3.278753,3.478878,0
2.380098,5.674395,0
0.823239,1.009919,1
8.223493,4.055641,0
0.881928,0.968784,1
0.472145,0.902007,1
6.150131,5.111233,0
7.881180,-0.082858,0
6.487851,5.114446,0
3.681325,3.576997,0
7.906131,4.550495,0
4.349904,6.335343,0
2.945331,0.429766,1
5.187757,2.103385,0
-0.195748,0.896558,1
1.004239,3.756146,0
8.392862,3.492969,0
1.519687,1.547095,1
3.681741,1.295319,0
0.668517,1.225547,1
2.822923,0.254163,1
1.852478,1.976016,1
1.742499,2.714232,0
6.584589,2.665522,0
5.443114,4.626485,0
3.146353,3.939587,0
5.553185,5.149303,0
6.042972,5.864386,0
5.540916,3.767962,0
0.673662,1.261278,1
3.492128,1.852418,1
5.591915,3.145896,0
0.721663,0.896806,1
4.128932,6.059113,0
5.496457,1.032129,0
0.413256,1.379790,1
4.296709,2.459604,0
2.831437,3.207319,0
1.789386,1.980352,0
0.933995,-0.394958,1
6.037758,2.868947,0
3.755090,3.489660,0
7.789740,2.652922,0
4.605039,2.271393,0
3.469879,0.949838,0
2.138317,0.177248,1
0.771277,0.492289,1
1.477565,5.542765,0
-0.965424,0.915003,1
0.498232,-0.141373,1
1.682007,-0.163433,1
1.747226,0.143418,1
1.429720,1.985077,1
0.788731,0.158569,1
2.097786,0.047843,1
2.857819,4.704726,0
5.858059,1.837575,0
2.592086,4.342587,0
0.438175,-0.114880,1
1.424191,7.799020,0
0.815092,0.144225,1
3.295886,1.045239,1
7.039953,3.528426,0
1.648608,1.533649,1
0.108875,1.095184,1
1.545430,1.518357,1
1.751147,0.196970,1
0.011311,-0.016837,1
6.346927,0.219514,0
0.204673,0.164290,1
6.585193,3.414357,0
5.319353,2.323051,0
1.753660,3.917494,0
0.005868,0.873759,1
1.488280,0.577345,1
2.330325,0.126656,1
1.779698,4.152185,0
1.293598,0.769163,1
-1.468211,3.681562,0
0.177040,7.814979,0
8.098143,1.720728,0
1.787680,-0.159574,1
8.404126,1.406262,0
0.286352,0.493166,1
2.503205,1.251999,1
1.054940,2.797415,0
2.586920,3.661898,0
-0.471412,0.852293,1
4.877274,8.543572,0
0.140449,-0.005854,1
0.535807,1.612442,1
2.730719,5.737168,0
4.743447,2.486891,0
4.834000,4.516073,0
0.836045,1.492777,1
0.938705,5.587482,0
5.810043,3.708895,0
1.418534,2.703885,1
2.370475,0.522896,1
3.440445,5.182186,0
2.354213,-0.688321,1
1.170588,2.503515,1
4.134441,5.011661,0
1.031801,3.605582,1
5.258417,1.901069,0
7.648699,3.191140,0
-0.984601,1.159281,1
2.586920,3.661898,0
0.786428,-0.065848,1
5.524594,2.408115,0
7.771823,2.473946,0
2.774927,4.182768,0
2.624583,4.717350,0
2.137674,1.442671,1
1.789021,0.731558,1
1.640595,0.398202,1
4.049701,4.256132,0
1.451490,1.340306,1
1.310815,1.275823,1
3.124364,3.714001,0
-0.331813,2.847851,1
1.673578,0.606693,1
3.188301,5.184065,0
6.104017,5.584001,0
4.185117,5.332001,0
4.622652,5.338102,0
0.828095,-0.235558,1
1.293598,0.769163,1
-0.344076,2.153912,1
1.526259,-0.273816,1
3.169290,4.835519,0
0.155108,5.590467,0
0.776181,0.838586,1
1.641520,0.553558,1
3.540218,4.263540,0
1.587434,0.232378,1
3.983126,2.602195,0
-0.758362,1.428016,1
1.265478,2.729853,1
6.584589,2.665522,0
0.540654,2.154450,1
6.041272,3.334254,0
2.111432,0.980132,1
0.841369,1.242217,1
4.055268,3.034307,0
1.799199,4.312381,0
3.888930,6.094968,0
1.477565,5.542765,0
1.004239,3.756146,0
4.244896,3.218452,0
0.466499,0.542776,1
7.657536,0.558676,0
7.076994,3.274631,0
3.147062,4.778003,0
1.413208,1.618293,1
1.334879,0.738926,1
-1.433400,0.762006,1
0.667824,1.893497,1
1.812497,1.139878,1
0.232012,2.943072,1
0.121416,5.348794,0
1.735564,-0.289143,1
-0.824341,1.140204,1
2.285303,1.795727,1
0.878416,7.074806,0
1.667504,1.244924,1
0.371696,1.342207,1
5.717839,3.228555,0
-0.301187,-0.192986,1
7.545654,1.882567,0
1.284058,8.382979,0
0.687993,-0.118233,1
2.208914,3.101337,0
5.880060,5.299825,0
1.272845,0.194445,1
1.204725,4.074712,0
2.897974,2.580021,0
1.370076,-0.860910,1
0.514337,1.505003,1
7.193945,0.140838,0
1.331333,2.698224,1
0.662458,0.017244,1
1.033858,1.991357,1
1.073450,2.092661,1
0.988325,1.197073,1
1.053865,6.842023,0
-0.626370,7.506570,0
-0.184477,0.934172,1
-0.114093,5.263119,0
4.666954,1.995012,0
1.077920,0.861746,1
2.240002,-0.000491,1
2.330325,0.126656,1
3.620455,6.685798,0
5.091739,5.857160,0
0.970062,2.571363,1
1.808399,2.342436,1
7.840774,2.236082,0
0.628363,-0.100020,1
0.332991,-0.179881,1
0.901047,1.375538,1
1.444970,0.997554,1
-0.614514,7.579778,0
2.216372,3.091875,0
2.292087,0.780677,1
9.179289,0.352063,0
0.377672,1.287641,1
1.356358,0.380472,1
-0.077991,1.489176,1
-0.501407,-0.611110,1
0.701007,-0.120166,1
2.456257,5.839440,0
2.897431,-1.230761,1
2.284533,-0.399119,1
-0.762509,0.499706,1
1.073479,-0.163184,1
-0.256465,2.128796,1
3.886730,3.382454,0
1.260760,-0.975380,1
1.642552,1.129040,1
0.458148,4.006543,0
4.146193,6.001197,0
4.730380,0.795040,0
4.298398,2.211838,0
7.540259,1.209541,0
2.350654,0.809618,1
0.851467,0.155452,1
3.330699,6.226857,0
0.305743,0.290568,1
1.163727,0.633395,1
3.481938,-0.212699,1
2.566587,0.524574,1
2.819074,0.604261,1
1.118142,0.651218,1
-0.696677,4.580941,0
5.448081,3.689714,0
1.163727,0.633395,1
0.314418,0.967878,1
-0.531530,0.587807,1
6.452150,3.793635,0
6.584007,4.381378,0
3.732341,3.792971,0
0.131384,0.492512,1
3.468573,4.226713,0
1.227824,1.261448,1
0.469784,2.049399,1
3.359296,1.278864,0
1.648608,1.533649,1
2.344747,4.143812,0
3.615382,5.271510,0
1.332335,1.526531,1
3.088491,2.783683,1
0.967272,2.920073,1
1.464074,-0.180446,1
3.017673,3.766823,0
1.270937,-0.704062,1
1.239543,0.724587,1
1.496691,1.489047,1
1.525398,-2.023994,1
4.425012,3.644475,0
-0.280549,-0.365560,1
9.692886,0.690381,0
1.933401,1.556390,1
8.114159,2.789086,0
3.316128,3.932374,0
0.886501,-0.182758,1
-0.535103,6.637446,0
1.840109,1.203397,1
8.399341,5.514278,0
3.925329,3.515637,0
2.783487,5.734918,0
3.661318,6.494346,0
1.179797,1.292557,1
0.076519,0.691651,1
0.984551,1.136396,1
2.784016,4.600690,0
1.217694,0.954229,1
6.412438,5.409939,0
-1.672186,1.397989,1
0.984551,1.136396,1
0.872836,5.727473,0
1.105333,1.919333,1
1.790311,3.432811,0
0.939506,2.547166,1
5.013661,5.015137,0
0.802120,2.444683,1
3.610649,3.288309,0
1.009268,0.661076,1
1.243726,1.756270,1
1.747226,0.143418,1
1.198923,-0.899927,1
0.587729,-0.245598,1
1.494263,0.477419,1
0.282261,1.140126,1
1.367370,0.182222,1
4.581788,3.797296,0
1.777598,1.115099,1
10.141947,1.464782,0
2.645755,6.443612,0
5.745040,4.474756,0
4.074580,0.663025,1
0.733489,0.696079,1
6.929296,1.696413,0
1.238446,1.185361,1
2.426474,-0.000825,1
-1.200186,0.171552,1
1.623017,0.918809,1
3.206303,6.015371,0
1.745473,0.774755,1
2.579563,5.381026,0
0.884826,0.378803,1
3.116872,6.489465,0
0.524658,5.729872,0
2.020556,0.867341,1
-0.219390,1.740929,1
2.951997,2.900970,0
1.823410,7.529860,0
3.011555,1.370819,0
3.974237,6.575981,0
8.590366,2.467945,0
6.201549,6.684470,0
6.888234,3.935036,0
1.059603,2.344965,1
1.321841,4.777774,0
2.193639,-0.588887,1
0.923062,5.340401,0
0.272464,3.949690,0
8.887513,3.869363,0
0.710764,3.068185,0
0.765553,3.548276,1
2.218225,3.334300,0
8.275397,4.370741,0
1.418534,2.703885,1
4.013539,6.937986,0
2.872560,3.973581,0
2.339994,5.365535,0
5.063564,4.362467,0
5.467611,3.909006,0
0.266505,1.973047,1
1.443774,-0.221102,1
-1.384319,8.656841,0
1.544218,0.676364,1
6.781623,2.324637,0
1.930956,3.622885,1
0.627971,0.666810,1
0.572165,0.908707,1
7.682544,2.636400,0
7.015038,3.066491,0
4.778470,6.205473,0
0.849597,1.060162,1
6.932699,5.131644,0
1.378480,0.769019,1
2.792242,2.878360,1
0.310187,3.987250,0
5.501060,0.484692,0
2.840899,1.708187,1
1.536741,0.592666,1
3.506858,1.047695,1
0.948322,1.331318,1
1.131256,-0.002459,1
5.731072,2.774320,0
1.616216,0.540945,1
3.784054,5.060249,0
2.167086,1.445753,1
7.884391,2.666584,0
6.395000,4.873496,0
0.116711,3.236352,0
3.886283,5.634960,0
5.769372,3.136072,0
5.867420,2.195191,0
6.124773,5.000025,0
0.762213,0.026000,1
5.802522,5.115097,0
-1.200186,0.171552,1
0.786428,-0.065848,1
7.150739,3.119256,0
-0.810273,0.579882,1
-0.542100,2.428998,1
2.783753,5.270573,0
4.213984,2.671091,0
0.671051,0.640004,1
9.731346,2.697651,0
1.053352,3.326829,1
3.178252,-0.201288,1
-0.434498,1.467162,1
2.337532,2.755606,0
0.389665,4.617738,0
0.021027,0.343218,1
0.941464,0.559216,1
0.130616,0.281249,1
1.918503,1.742326,1
3.190517,5.648703,0
3.465657,6.922538,0
3.385008,5.454499,0
1.439598,1.366662,1
1.138851,2.084171,1
1.186353,-0.806190,1
1.221985,1.635207,1
-0.068547,-0.002468,1
0.535807,1.612442,1
7.292381,3.545347,0
-0.974580,6.159330,0
2.161042,2.225468,0
1.261891,4.378431,0
3.883377,4.304775,0
0.960812,-0.208283,1
0.796677,4.890293,0
0.549601,1.289324,1
3.803702,3.412902,0
2.652609,1.675855,1
0.787526,-1.219243,1
0.645186,1.064060,1
0.656819,1.858737,1
0.904527,2.056468,1
0.551234,1.136582,1
5.013661,5.015137,0
4.296709,2.459604,0
1.333162,2.946723,1
0.853817,2.584974,1
3.074554,0.059185,1
-0.268669,3.595611,0
2.820212,2.196830,0
1.606501,2.431784,1
0.712813,1.588462,1
2.831437,3.207319,0
0.026316,1.313221,1
4.074580,0.663025,1
3.586489,4.541825,0
8.078873,2.440497,0
0.881928,0.968784,1
1.619397,1.805324,1
1.049515,4.397603,0
1.799199,4.312381,0
0.094626,1.294665,1
6.236479,-0.187030,0
-1.464223,3.215055,1
1.251355,1.166195,1
5.569413,1.519495,0
2.547150,0.965388,1
7.029234,0.183990,0
0.528894,0.280350,1
1.735564,-0.289143,1
5.630438,1.892189,0
0.494520,1.817354,1
1.988468,-0.973262,1
10.141947,1.464782,0
0.449708,1.503282,1
3.035013,5.634753,0
0.845855,1.712005,1
5.666209,4.395103,0
2.370475,0.522896,1
8.114159,2.789086,0
1.501089,2.185223,1
7.253560,3.772436,0
0.853817,2.584974,1
1.879701,1.424186,1
5.790667,2.209126,0
5.687876,3.566539,0
3.056874,2.153420,0
2.648679,1.178398,1
1.417901,4.165544,0
-1.010660,0.985203,1
1.627700,2.621928,1
1.003886,1.395180,1
4.097824,4.644552,0
0.970062,2.571363,1
3.164569,1.668271,0
3.839800,2.759048,0
-0.892820,1.387872,1
0.700175,2.866687,1
1.225623,1.728583,1
0.438175,-0.114880,1
1.094870,0.749674,1
4.840221,6.948964,0
-1.724763,0.995581,1
6.232532,1.891012,0
-0.511749,6.704394,0
4.081450,4.188346,0
4.349904,6.335343,0
3.410518,1.532351,0
1.487726,3.448438,1
4.128932,6.059113,0
3.080010,5.274840,0
-1.934574,3.833437,0
0.147499,6.710260,0
0.900276,2.461699,1
8.257494,1.791418,0
2.586390,2.560915,0
7.687350,2.921921,0
2.641509,0.739470,1
4.347279,6.429710,0
3.463906,2.881585,0
-0.018727,0.711356,1
5.922089,3.352410,0
4.013539,6.937986,0
2.912542,4.234114,0
2.993286,5.253997,0
2.339526,1.986195,0
0.966365,-1.676752,1
-1.871697,-0.027827,1
7.038414,3.308241,0
10.812164,3.459811,0
0.967272,2.920073,1
0.526508,1.111172,1
1.894050,2.547779,1
1.588494,6.632449,0
8.491952,1.510650,0
-0.354626,0.297601,1
-0.671573,3.594813,0
3.718183,4.321813,0
0.683150,1.244135,1
3.583214,4.230792,0
2.993301,5.236116,0
1.206822,-0.606065,1
0.939506,2.547166,1
0.472145,0.902007,1
3.681325,3.576997,0
6.703347,0.986861,0
0.204673,0.164290,1
2.659168,4.489831,0
0.574455,3.739927,1
1.783685,0.789717,1
1.295419,0.551571,1
1.083471,0.987645,1
2.954236,5.486054,0
1.563818,-0.968190,1
-0.482584,-0.238536,1
0.938818,2.033898,1
1.410091,1.175478,1
0.886997,6.180978,0
1.324495,0.974580,1
1.006459,-0.937156,1
4.210425,7.189728,0
1.256753,7.250657,0
6.932699,5.131644,0
1.626231,3.487085,1
2.344747,4.143812,0
5.717839,3.228555,0
6.344226,1.963076,0
0.773951,4.594338,0
0.656819,1.858737,1
0.437841,1.127018,1
2.227732,0.323489,1
4.581788,3.797296,0
3.615382,5.271510,0
1.741361,0.590559,1
5.867420,2.195191,0
1.024444,0.683400,1
0.132279,1.383861,1
0.951016,-1.173690,1
0.829964,0.149568,1
2.986421,1.663758,0
3.137718,3.221574,0
1.894707,0.796567,1
3.401077,0.877212,0
-0.841696,1.822742,1
7.985134,4.396901,0
1.613216,2.602354,1
2.367608,1.337078,1
3.864375,6.409812,0
1.149657,0.809290,1
1.840109,1.203397,1
5.670039,4.974127,0
1.118142,0.651218,1
1.927870,2.169031,1
-1.010660,0.985203,1
0.094147,1.877999,1
0.887014,3.318693,1
5.463000,2.625389,0
3.232651,7.768306,0
1.356358,0.380472,1
1.206822,-0.606065,1
2.237072,-0.433803,1
5.951924,3.316926,0
1.287342,0.653585,1
6.229989,2.245309,0
1.474231,4.160324,0
4.616407,2.361704,0
-0.352904,0.464795,1
2.677687,3.899458,0
1.484026,1.165538,1
0.438972,1.145902,1
-1.587258,0.510123,1
1.806483,0.837163,1
3.188301,5.184065,0
1.032626,2.037149,1
-0.017026,2.461053,1
2.957585,3.000402,0
3.923779,7.179498,0
3.056874,2.153420,0
2.366230,8.296398,0
7.472447,3.618824,0
1.486300,1.433462,1
1.834648,0.006413,1
3.122540,4.991044,0
1.696578,1.474950,1
5.126086,2.490852,0
1.163096,1.032076,1
5.540916,3.767962,0
-0.244368,1.760625,1
1.587434,0.232378,1
3.795302,4.899451,0
5.846709,4.233128,0
0.690868,2.066359,1
1.487726,3.448438,1
